LEAF MEASUREMENTS
||
Betula lenta,0.017921146953405017,0.017921146953405017,0.16845878136200718,0.25448028673835127,0.27598566308243727,0.28315412186379929,0.32974910394265233,0.4157706093189964,0.43727598566308246,0.43369175627240142,0.43010752688172044,0.42293906810035842,0.41218637992831542,0.37992831541218636,0.36559139784946237,0.34050179211469533,0.29390681003584229,0.24014336917562723,0.18279569892473119,0.0071684587813620072,279.0,81.050179211469541,3.4193548387096775,23,21
Betula lenta,0.016085790884718499,0.14209115281501342,0.29222520107238603,0.37265415549597858,0.42359249329758714,0.46380697050938335,0.48525469168900803,0.49329758713136729,0.4906166219839142,0.48257372654155495,0.46112600536193027,0.42895442359249331,0.40214477211796246,0.34316353887399464,0.30026809651474529,0.24128686327077747,0.16890080428954424,0.10455764075067024,0.050938337801608578,0.0053619302949061663,373.0,115.31635388739946,3.2975871313672922,34,25
Betula lenta,0.035502958579881658,0.21597633136094674,0.33431952662721892,0.42307692307692307,0.46449704142011833,0.50295857988165682,0.54437869822485208,0.54437869822485208,0.52958579881656809,0.51183431952662717,0.48224852071005919,0.43195266272189348,0.38165680473372782,0.34023668639053256,0.27218934911242604,0.22485207100591717,0.15976331360946747,0.091715976331360943,0.056213017751479293,0.0059171597633136093,338.0,110.48816568047337,3.473372781065089,31,9
Betula lenta,0.2188365650969529,0.32963988919667592,0.39889196675900279,0.4376731301939058,0.47368421052631576,0.49030470914127422,0.49584487534626037,0.49030470914127422,0.48753462603878117,0.47645429362880887,0.46537396121883656,0.4376731301939058,0.39335180055401664,0.33240997229916897,0.27977839335180055,0.2188365650969529,0.15789473684210525,0.096952908587257622,0.055401662049861494,0.0027700831024930748,361.0,120.77562326869806,3.4598337950138505,34,11
Betula lenta,0.028169014084507043,0.21478873239436619,0.29929577464788731,0.34154929577464788,0.38732394366197181,0.40492957746478875,0.40845070422535212,0.4119718309859155,0.41549295774647887,0.42253521126760563,0.41549295774647887,0.38732394366197181,0.35563380281690143,0.33098591549295775,0.29577464788732394,0.24295774647887325,0.18309859154929578,0.11971830985915492,0.066901408450704219,0.0070422535211267607,284.0,81.732394366197184,3.140845070422535,26,15
Betula lenta,0.014164305949008499,0.32011331444759206,0.38526912181303113,0.43909348441926344,0.48158640226628896,0.50424929178470257,0.52974504249291787,0.5439093484419264,0.5439093484419264,0.5382436260623229,0.52407932011331448,0.49858356940509913,0.45609065155807366,0.40793201133144474,0.35977337110481589,0.29745042492917845,0.23229461756373937,0.16713881019830029,0.13031161473087818,0.0084985835694051,353.0,131.30878186968837,3.6543909348441925,35,16
Betula lenta,0.014925373134328358,0.14029850746268657,0.25671641791044775,0.30149253731343284,0.35522388059701493,0.37313432835820898,0.41194029850746267,0.43880597014925371,0.46268656716417911,0.46865671641791046,0.45373134328358211,0.43283582089552236,0.40298507462686567,0.36716417910447763,0.31343283582089554,0.2626865671641791,0.20597014925373133,0.14029850746268657,0.071641791044776124,0.0059701492537313433,335.0,98.564179104477617,3.2238805970149254,30,4
Betula lenta,0.048192771084337352,0.26807228915662651,0.38855421686746988,0.46385542168674698,0.51807228915662651,0.55421686746987953,0.57228915662650603,0.57831325301204817,0.60542168674698793,0.59638554216867468,0.58734939759036142,0.55722891566265065,0.52710843373493976,0.4759036144578313,0.4246987951807229,0.36144578313253012,0.27710843373493976,0.1716867469879518,0.075301204819277115,0.0030120481927710845,332.0,133.57228915662651,3.6686746987951806,36,1
Betula lenta,0.015873015873015872,0.14285714285714285,0.23412698412698413,0.29761904761904762,0.31349206349206349,0.3531746031746032,0.37301587301587302,0.3888888888888889,0.40079365079365081,0.39285714285714285,0.3888888888888889,0.37698412698412698,0.36507936507936506,0.34523809523809523,0.31746031746031744,0.26190476190476192,0.21031746031746032,0.1626984126984127,0.091269841269841265,0.0079365079365079361,252.0,68.654761904761898,3.1944444444444446,21,8
Betula lenta,0.013661202185792349,0.16120218579234974,0.27049180327868855,0.33333333333333331,0.38797814207650272,0.42896174863387976,0.4344262295081967,0.44808743169398907,0.44808743169398907,0.44808743169398907,0.42622950819672129,0.39890710382513661,0.36338797814207652,0.30601092896174864,0.24863387978142076,0.19945355191256831,0.13114754098360656,0.081967213114754092,0.051912568306010931,0.0027322404371584699,366.0,101.87978142076503,3.1775956284153004,32,24
Betula lenta,0.018726591760299626,0.15730337078651685,0.23970037453183521,0.27715355805243447,0.31086142322097376,0.33333333333333331,0.35205992509363299,0.36704119850187267,0.38202247191011235,0.4044943820224719,0.41198501872659177,0.40074906367041196,0.35205992509363299,0.31835205992509363,0.30711610486891383,0.24719101123595505,0.20224719101123595,0.16479400749063669,0.082397003745318345,0.0074906367041198503,267.0,71.052434456928836,3.2958801498127341,21,5
Betula lenta,0.056451612903225805,0.016129032258064516,0.14919354838709678,0.25806451612903225,0.35483870967741937,0.40322580645161288,0.44354838709677419,0.42338709677419356,0.45967741935483869,0.45967741935483869,0.44758064516129031,0.41935483870967744,0.38709677419354838,0.35080645161290325,0.29838709677419356,0.25806451612903225,0.20967741935483872,0.125,0.064516129032258063,0.0040322580645161289,248.0,69.278225806451616,3.2620967741935485,21,11
Betula lenta,0.038659793814432991,0.067010309278350513,0.21907216494845361,0.27835051546391754,0.34020618556701032,0.37371134020618557,0.39432989690721648,0.41237113402061853,0.42525773195876287,0.4175257731958763,0.41494845360824745,0.38402061855670105,0.34793814432989689,0.31185567010309279,0.25773195876288657,0.20103092783505155,0.14948453608247422,0.092783505154639179,0.051546391752577317,0.0025773195876288659,388.0,100.90463917525773,3.1494845360824741,32,0
Betula lenta,0.018134715025906734,0.14248704663212436,0.28238341968911918,0.34715025906735753,0.39637305699481867,0.43523316062176165,0.45854922279792748,0.47150259067357514,0.49222797927461137,0.49481865284974091,0.49740932642487046,0.47668393782383417,0.46113989637305697,0.41968911917098445,0.36528497409326427,0.30569948186528495,0.23834196891191708,0.15544041450777202,0.082901554404145081,0.012953367875647668,386.0,127.75388601036269,3.3108808290155443,38,0
Betula lenta,0.012254901960784314,0.080882352941176475,0.23284313725490197,0.29656862745098039,0.35049019607843135,0.38725490196078433,0.40441176470588236,0.42401960784313725,0.41666666666666669,0.41176470588235292,0.38235294117647056,0.37009803921568629,0.33823529411764708,0.29901960784313725,0.24264705882352941,0.19607843137254902,0.14215686274509803,0.083333333333333329,0.041666666666666664,0.0024509803921568627,408.0,104.47549019607843,3.2916666666666665,31,41
Betula lenta,0.086956521739130432,0.30434782608695654,0.38647342995169082,0.43236714975845408,0.48067632850241548,0.51449275362318836,0.51690821256038644,0.53140096618357491,0.51449275362318836,0.51449275362318836,0.49758454106280192,0.46618357487922707,0.41062801932367149,0.35990338164251207,0.30917874396135264,0.24154589371980675,0.17149758454106281,0.091787439613526575,0.050724637681159424,0.0024154589371980675,414.0,142.1328502415459,3.7681159420289854,37,0
