LEAF MEASUREMENTS
||
Betula lenta,0.017921146953405017,0.017921146953405017,0.017921146953405017,0.017921146953405017,0.096774193548387094,0.16845878136200718,0.21505376344086022,0.25448028673835127,0.29032258064516131,0.27598566308243727,0.29032258064516131,0.28315412186379929,0.30465949820788529,0.32974910394265233,0.36559139784946237,0.4157706093189964,0.43010752688172044,0.43727598566308246,0.43010752688172044,0.43369175627240142,0.4265232974910394,0.43010752688172044,0.42293906810035842,0.42293906810035842,0.41935483870967744,0.41218637992831542,0.40143369175627241,0.37992831541218636,0.37634408602150538,0.36559139784946237,0.36200716845878134,0.34050179211469533,0.32258064516129031,0.29390681003584229,0.27598566308243727,0.24014336917562723,0.22222222222222221,0.18279569892473119,0.16129032258064516,0.0071684587813620072,279.0,81.050179211469541,3.4193548387096775,23,21
Betula lenta,0.016085790884718499,0.016085790884718499,0.013404825737265416,0.14209115281501342,0.24128686327077747,0.29222520107238603,0.33780160857908847,0.37265415549597858,0.39946380697050937,0.42359249329758714,0.44504021447721182,0.46380697050938335,0.47453083109919569,0.48525469168900803,0.49597855227882037,0.49329758713136729,0.4906166219839142,0.4906166219839142,0.4906166219839142,0.48257372654155495,0.46916890080428952,0.46112600536193027,0.4477211796246649,0.42895442359249331,0.41554959785522788,0.40214477211796246,0.36997319034852549,0.34316353887399464,0.32707774798927614,0.30026809651474529,0.27613941018766758,0.24128686327077747,0.21179624664879357,0.16890080428954424,0.13404825737265416,0.10455764075067024,0.072386058981233251,0.050938337801608578,0.040214477211796246,0.0053619302949061663,373.0,115.31635388739946,3.2975871313672922,34,25
Betula lenta,0.038461538461538464,0.035502958579881658,0.014792899408284023,0.21597633136094674,0.28402366863905326,0.33431952662721892,0.38165680473372782,0.42307692307692307,0.4526627218934911,0.46449704142011833,0.48520710059171596,0.50295857988165682,0.52071005917159763,0.54437869822485208,0.5473372781065089,0.54437869822485208,0.52958579881656809,0.52958579881656809,0.53254437869822491,0.51183431952662717,0.49408284023668642,0.48224852071005919,0.46449704142011833,0.43195266272189348,0.41715976331360949,0.38165680473372782,0.36686390532544377,0.34023668639053256,0.30769230769230771,0.27218934911242604,0.25443786982248523,0.22485207100591717,0.19230769230769232,0.15976331360946747,0.12130177514792899,0.091715976331360943,0.073964497041420121,0.056213017751479293,0.038461538461538464,0.0059171597633136093,338.0,110.48816568047337,3.473372781065089,31,9
Betula lenta,0.080332409972299165,0.2188365650969529,0.27977839335180055,0.32963988919667592,0.37119113573407203,0.39889196675900279,0.42105263157894735,0.4376731301939058,0.45152354570637121,0.47368421052631576,0.47922437673130192,0.49030470914127422,0.49307479224376732,0.49584487534626037,0.49307479224376732,0.49030470914127422,0.48753462603878117,0.48753462603878117,0.48199445983379502,0.47645429362880887,0.47091412742382271,0.46537396121883656,0.45429362880886426,0.4376731301939058,0.41551246537396119,0.39335180055401664,0.36288088642659277,0.33240997229916897,0.31301939058171746,0.27977839335180055,0.24930747922437674,0.2188365650969529,0.18559556786703602,0.15789473684210525,0.11911357340720222,0.096952908587257622,0.069252077562326875,0.055401662049861494,0.041551246537396121,0.0027700831024930748,361.0,120.77562326869806,3.4598337950138505,34,11
Betula lenta,0.021126760563380281,0.028169014084507043,0.16549295774647887,0.21478873239436619,0.25352112676056338,0.29929577464788731,0.31690140845070425,0.34154929577464788,0.35915492957746481,0.38732394366197181,0.38732394366197181,0.40492957746478875,0.40845070422535212,0.40845070422535212,0.42253521126760563,0.4119718309859155,0.41549295774647887,0.41549295774647887,0.41901408450704225,0.42253521126760563,0.41549295774647887,0.41549295774647887,0.397887323943662,0.38732394366197181,0.36267605633802819,0.35563380281690143,0.34154929577464788,0.33098591549295775,0.32042253521126762,0.29577464788732394,0.2640845070422535,0.24295774647887325,0.21126760563380281,0.18309859154929578,0.15140845070422534,0.11971830985915492,0.098591549295774641,0.066901408450704219,0.03873239436619718,0.0070422535211267607,284.0,81.732394366197184,3.140845070422535,26,15
Betula lenta,0.014164305949008499,0.014164305949008499,0.26628895184135976,0.32011331444759206,0.36543909348441928,0.38526912181303113,0.42776203966005666,0.43909348441926344,0.46742209631728043,0.48158640226628896,0.49291784702549574,0.50424929178470257,0.52124645892351273,0.52974504249291787,0.53257790368271951,0.5439093484419264,0.54674220963172804,0.5439093484419264,0.54107648725212465,0.5382436260623229,0.52974504249291787,0.52407932011331448,0.52124645892351273,0.49858356940509913,0.48725212464589235,0.45609065155807366,0.43626062322946174,0.40793201133144474,0.38243626062322944,0.35977337110481589,0.32294617563739375,0.29745042492917845,0.25779036827195467,0.23229461756373937,0.19546742209631729,0.16713881019830029,0.14164305949008499,0.13031161473087818,0.0679886685552408,0.0084985835694051,353.0,131.30878186968837,3.6543909348441925,35,16
Betula lenta,0.014925373134328358,0.014925373134328358,0.047761194029850747,0.14029850746268657,0.21194029850746268,0.25671641791044775,0.2746268656716418,0.30149253731343284,0.33731343283582088,0.35522388059701493,0.35820895522388058,0.37313432835820898,0.40000000000000002,0.41194029850746267,0.43283582089552236,0.43880597014925371,0.45970149253731341,0.46268656716417911,0.4716417910447761,0.46865671641791046,0.46567164179104475,0.45373134328358211,0.43880597014925371,0.43283582089552236,0.40895522388059702,0.40298507462686567,0.38805970149253732,0.36716417910447763,0.34626865671641793,0.31343283582089554,0.28656716417910449,0.2626865671641791,0.23582089552238805,0.20597014925373133,0.17014925373134329,0.14029850746268657,0.1044776119402985,0.071641791044776124,0.044776119402985072,0.0059701492537313433,335.0,98.564179104477617,3.2238805970149254,30,4
Betula lenta,0.042168674698795178,0.048192771084337352,0.14759036144578314,0.26807228915662651,0.33132530120481929,0.38855421686746988,0.43674698795180722,0.46385542168674698,0.49096385542168675,0.51807228915662651,0.54216867469879515,0.55421686746987953,0.56927710843373491,0.57228915662650603,0.57530120481927716,0.57831325301204817,0.60542168674698793,0.60542168674698793,0.59337349397590367,0.59638554216867468,0.58734939759036142,0.58734939759036142,0.57530120481927716,0.55722891566265065,0.53915662650602414,0.52710843373493976,0.5,0.4759036144578313,0.45180722891566266,0.4246987951807229,0.39759036144578314,0.36144578313253012,0.31927710843373491,0.27710843373493976,0.23192771084337349,0.1716867469879518,0.11746987951807229,0.075301204819277115,0.048192771084337352,0.0030120481927710845,332.0,133.57228915662651,3.6686746987951806,36,1
Betula lenta,0.01984126984126984,0.015873015873015872,0.055555555555555552,0.14285714285714285,0.20634920634920634,0.23412698412698413,0.26587301587301587,0.29761904761904762,0.29761904761904762,0.31349206349206349,0.34126984126984128,0.3531746031746032,0.36507936507936506,0.37301587301587302,0.38095238095238093,0.3888888888888889,0.39285714285714285,0.40079365079365081,0.39285714285714285,0.39285714285714285,0.3888888888888889,0.3888888888888889,0.37698412698412698,0.37698412698412698,0.36507936507936506,0.36507936507936506,0.3531746031746032,0.34523809523809523,0.33333333333333331,0.31746031746031744,0.29761904761904762,0.26190476190476192,0.23809523809523808,0.21031746031746032,0.19047619047619047,0.1626984126984127,0.13095238095238096,0.091269841269841265,0.047619047619047616,0.0079365079365079361,252.0,68.654761904761898,3.1944444444444446,21,8
Betula lenta,0.01912568306010929,0.013661202185792349,0.01092896174863388,0.16120218579234974,0.22677595628415301,0.27049180327868855,0.30327868852459017,0.33333333333333331,0.36338797814207652,0.38797814207650272,0.41530054644808745,0.42896174863387976,0.42622950819672129,0.4344262295081967,0.43989071038251365,0.44808743169398907,0.4453551912568306,0.44808743169398907,0.4453551912568306,0.44808743169398907,0.43169398907103823,0.42622950819672129,0.41803278688524592,0.39890710382513661,0.38524590163934425,0.36338797814207652,0.33333333333333331,0.30601092896174864,0.28142076502732238,0.24863387978142076,0.22677595628415301,0.19945355191256831,0.1721311475409836,0.13114754098360656,0.10382513661202186,0.081967213114754092,0.068306010928961755,0.051912568306010931,0.032786885245901641,0.0027322404371584699,366.0,101.87978142076503,3.1775956284153004,32,24
