num sections,num hidden neurons,right,wrong,percent
130,89,21,9,0.7
100,69,20,10,0.6666666666666666
70,49,18,12,0.6
40,29,20,10,0.6666666666666666
140,96,19,11,0.6333333333333333
110,76,18,12,0.6
80,56,21,9,0.7
50,36,20,10,0.6666666666666666
150,102,20,10,0.6666666666666666
120,82,20,10,0.6666666666666666
90,62,19,11,0.6333333333333333
60,42,19,11,0.6333333333333333
30,22,22,8,0.7333333333333333
