num sections,num hidden neurons,right,wrong,percent
130,89,18,12,0.6
100,69,17,13,0.5666666666666667
70,49,17,13,0.5666666666666667
40,29,17,13,0.5666666666666667
140,96,18,12,0.6
110,76,17,13,0.5666666666666667
80,56,17,13,0.5666666666666667
50,36,14,16,0.4666666666666667
150,102,18,12,0.6
120,82,18,12,0.6
90,62,19,11,0.6333333333333333
60,42,19,11,0.6333333333333333
30,22,12,18,0.4
