num sections,num hidden neurons,right,wrong,percent
130,89,13,17,0.43333333333333335
100,69,13,17,0.43333333333333335
70,49,13,17,0.43333333333333335
40,29,13,17,0.43333333333333335
140,96,13,17,0.43333333333333335
110,76,17,13,0.5666666666666667
80,56,14,16,0.4666666666666667
50,36,13,17,0.43333333333333335
150,102,15,15,0.5
120,82,16,14,0.5333333333333333
90,62,18,12,0.6
60,42,11,19,0.36666666666666664
30,22,12,18,0.4
