num sections,num hidden neurons,right,wrong,percent
130,89,10,20,0.3333333333333333
100,69,9,21,0.3
70,49,10,20,0.3333333333333333
40,29,10,20,0.3333333333333333
140,96,10,20,0.3333333333333333
110,76,10,20,0.3333333333333333
80,56,11,19,0.36666666666666664
50,36,10,20,0.3333333333333333
150,102,10,20,0.3333333333333333
120,82,10,20,0.3333333333333333
90,62,11,19,0.36666666666666664
60,42,10,20,0.3333333333333333
30,22,10,20,0.3333333333333333
