num sections,num hidden neurons,right,wrong,percent
130,89,16,14,0.5333333333333333
100,69,18,12,0.6
70,49,16,14,0.5333333333333333
40,29,15,15,0.5
140,96,16,14,0.5333333333333333
110,76,17,13,0.5666666666666667
80,56,13,17,0.43333333333333335
50,36,16,14,0.5333333333333333
150,102,13,17,0.43333333333333335
120,82,18,12,0.6
90,62,14,16,0.4666666666666667
60,42,15,15,0.5
30,22,13,17,0.43333333333333335
