Deciduous tree leaf identification with artificial neural networks
||
Quercus laurifolia,0.045662100456621,0.15296803652968036,0.2328767123287671,0.2876712328767123,0.3264840182648402,0.3287671232876712,0.2990867579908676,0.2237442922374429,0.1461187214611872,0.00684931506849315
Quercus laurifolia,0.015250544662309368,0.12854030501089325,0.2222222222222222,0.2657952069716776,0.29193899782135074,0.30718954248366015,0.27450980392156865,0.20261437908496732,0.1328976034858388,0.013071895424836602
Quercus laurifolia,0.06526806526806526,0.17249417249417248,0.26573426573426573,0.32867132867132864,0.3682983682983683,0.38927738927738925,0.37995337995337997,0.32867132867132864,0.23543123543123542,0.011655011655011656
Quercus laurifolia,0.04772727272727273,0.11136363636363636,0.20227272727272727,0.275,0.3159090909090909,0.3340909090909091,0.3181818181818182,0.2772727272727273,0.20454545454545456,0.029545454545454545
Quercus laurifolia,0.041189931350114416,0.13729977116704806,0.2288329519450801,0.30434782608695654,0.33867276887871856,0.33867276887871856,0.30892448512585813,0.2585812356979405,0.17848970251716248,0.02517162471395881
Quercus laurifolia,0.04367816091954023,0.1425287356321839,0.23908045977011494,0.30344827586206896,0.3425287356321839,0.3563218390804598,0.32413793103448274,0.22758620689655173,0.1632183908045977,0.011494252873563218
Quercus laurifolia,0.05790645879732739,0.1514476614699332,0.23608017817371937,0.2873051224944321,0.31625835189309576,0.31625835189309576,0.3028953229398664,0.2516703786191537,0.17371937639198218,0.004454342984409799
Quercus laurifolia,0.055299539170506916,0.12211981566820276,0.18663594470046083,0.23271889400921658,0.2304147465437788,0.22119815668202766,0.1935483870967742,0.16589861751152074,0.15668202764976957,0.02304147465437788
Quercus laurifolia,0.052980132450331126,0.11920529801324503,0.18322295805739514,0.23620309050772628,0.2781456953642384,0.304635761589404,0.31788079470198677,0.293598233995585,0.20750551876379691,0.013245033112582781
Quercus laurifolia,0.05947136563876652,0.14096916299559473,0.20044052863436124,0.23788546255506607,0.2621145374449339,0.2643171806167401,0.2555066079295154,0.1960352422907489,0.12555066079295155,0.00881057268722467
Quercus laurifolia,0.06465517241379311,0.15948275862068967,0.22413793103448276,0.2607758620689655,0.2823275862068966,0.26939655172413796,0.22413793103448276,0.15732758620689655,0.09698275862068965,0.008620689655172414
Quercus laurifolia,0.05934065934065934,0.16483516483516483,0.24835164835164836,0.3054945054945055,0.3274725274725275,0.3208791208791209,0.3142857142857143,0.25054945054945055,0.14945054945054945,0.004395604395604396
Quercus laurifolia,0.04357798165137615,0.12614678899082568,0.21330275229357798,0.26146788990825687,0.2981651376146789,0.30963302752293576,0.30275229357798167,0.26605504587155965,0.18577981651376146,0.01834862385321101
Quercus laurifolia,0.05482456140350877,0.18421052631578946,0.2675438596491228,0.2982456140350877,0.29605263157894735,0.2719298245614035,0.23684210526315788,0.17105263157894737,0.11403508771929824,0.008771929824561403
Quercus laurifolia,0.04428904428904429,0.10722610722610723,0.17016317016317017,0.23776223776223776,0.27505827505827507,0.29836829836829837,0.29836829836829837,0.2937062937062937,0.2564102564102564,0.018648018648018648
Quercus laurifolia,0.0650759219088937,0.175704989154013,0.2668112798264642,0.3080260303687636,0.3275488069414317,0.31670281995661603,0.27114967462039047,0.20824295010845986,0.1301518438177874,0.013015184381778741
Quercus laurifolia,0.04112554112554113,0.13852813852813853,0.24458874458874458,0.3181818181818182,0.36147186147186144,0.3961038961038961,0.4004329004329004,0.37012987012987014,0.17316017316017315,0.008658008658008658
Quercus laurifolia,0.0437636761487965,0.1487964989059081,0.23413566739606126,0.26914660831509846,0.2778993435448578,0.26914660831509846,0.24070021881838075,0.19912472647702406,0.12691466083150985,0.01312910284463895

Quercus phellos,0.08796296296296297,0.1527777777777778,0.18055555555555555,0.18055555555555555,0.16666666666666666,0.1388888888888889,0.12268518518518519,0.10648148148148148,0.07407407407407407,0.0023148148148148147
Quercus phellos,0.0696629213483146,0.1258426966292135,0.15955056179775282,0.18876404494382024,0.21348314606741572,0.20898876404494382,0.19325842696629214,0.15730337078651685,0.10112359550561797,0.0022471910112359553
Quercus phellos,0.04367816091954023,0.1425287356321839,0.18620689655172415,0.19540229885057472,0.18850574712643678,0.17701149425287357,0.15402298850574714,0.12643678160919541,0.08275862068965517,0.0022988505747126436
Quercus phellos,0.013856812933025405,0.13394919168591224,0.17782909930715934,0.18475750577367206,0.19630484988452657,0.17551963048498845,0.17090069284064666,0.14318706697459585,0.10623556581986143,0.006928406466512702
Quercus phellos,0.03837471783295711,0.12641083521444696,0.18510158013544017,0.2144469525959368,0.22573363431151242,0.23024830699774265,0.22121896162528218,0.17832957110609482,0.12189616252821671,0.004514672686230248
Quercus phellos,0.05543237250554324,0.13968957871396895,0.17073170731707318,0.1729490022172949,0.17960088691796008,0.18181818181818182,0.164079822616408,0.1286031042128603,0.07760532150776053,0.008869179600886918
Quercus phellos,0.07692307692307693,0.13186813186813187,0.16703296703296702,0.2043956043956044,0.21978021978021978,0.22197802197802197,0.2,0.16263736263736264,0.11428571428571428,0.002197802197802198
