Deciduous tree leaf identification with artificial neural networks
||
Quercus laurifolia,0.15296803652968036,0.2876712328767123,0.3287671232876712,0.2237442922374429,0.00684931506849315
Quercus laurifolia,0.12854030501089325,0.2657952069716776,0.30718954248366015,0.20261437908496732,0.013071895424836602
Quercus laurifolia,0.17249417249417248,0.32867132867132864,0.38927738927738925,0.32867132867132864,0.011655011655011656
Quercus laurifolia,0.11136363636363636,0.275,0.3340909090909091,0.2772727272727273,0.029545454545454545
Quercus laurifolia,0.13729977116704806,0.30434782608695654,0.33867276887871856,0.2585812356979405,0.02517162471395881
Quercus laurifolia,0.1425287356321839,0.30344827586206896,0.3563218390804598,0.22758620689655173,0.011494252873563218
Quercus laurifolia,0.1514476614699332,0.2873051224944321,0.31625835189309576,0.2516703786191537,0.004454342984409799
Quercus laurifolia,0.12211981566820276,0.23271889400921658,0.22119815668202766,0.16589861751152074,0.02304147465437788
Quercus laurifolia,0.11920529801324503,0.23620309050772628,0.304635761589404,0.293598233995585,0.013245033112582781
Quercus laurifolia,0.14096916299559473,0.23788546255506607,0.2643171806167401,0.1960352422907489,0.00881057268722467
Quercus laurifolia,0.15948275862068967,0.2607758620689655,0.26939655172413796,0.15732758620689655,0.008620689655172414
Quercus laurifolia,0.16483516483516483,0.3054945054945055,0.3208791208791209,0.25054945054945055,0.004395604395604396
Quercus laurifolia,0.12614678899082568,0.26146788990825687,0.30963302752293576,0.26605504587155965,0.01834862385321101
Quercus laurifolia,0.18421052631578946,0.2982456140350877,0.2719298245614035,0.17105263157894737,0.008771929824561403
Quercus laurifolia,0.10722610722610723,0.23776223776223776,0.29836829836829837,0.2937062937062937,0.018648018648018648
Quercus laurifolia,0.175704989154013,0.3080260303687636,0.31670281995661603,0.20824295010845986,0.013015184381778741
Quercus laurifolia,0.13852813852813853,0.3181818181818182,0.3961038961038961,0.37012987012987014,0.008658008658008658
Quercus laurifolia,0.1487964989059081,0.26914660831509846,0.26914660831509846,0.19912472647702406,0.01312910284463895

Quercus phellos,0.1527777777777778,0.18055555555555555,0.1388888888888889,0.10648148148148148,0.0023148148148148147
Quercus phellos,0.1258426966292135,0.18876404494382024,0.20898876404494382,0.15730337078651685,0.0022471910112359553
Quercus phellos,0.1425287356321839,0.19540229885057472,0.17701149425287357,0.12643678160919541,0.0022988505747126436
Quercus phellos,0.13394919168591224,0.18475750577367206,0.17551963048498845,0.14318706697459585,0.006928406466512702
Quercus phellos,0.12641083521444696,0.2144469525959368,0.23024830699774265,0.17832957110609482,0.004514672686230248
Quercus phellos,0.13968957871396895,0.1729490022172949,0.18181818181818182,0.1286031042128603,0.008869179600886918
Quercus phellos,0.13186813186813187,0.2043956043956044,0.22197802197802197,0.16263736263736264,0.002197802197802198
Quercus phellos,0.15178571428571427,0.1875,0.18080357142857142,0.12276785714285714,0.008928571428571428
Quercus phellos,0.125,0.16517857142857142,0.15401785714285715,0.11383928571428571,0.002232142857142857
Quercus phellos,0.11328976034858387,0.17647058823529413,0.15468409586056645,0.11546840958605664,0.008714596949891068
Quercus phellos,0.12850467289719625,0.2616822429906542,0.3014018691588785,0.23598130841121495,0.04672897196261682
Quercus phellos,0.13071895424836602,0.18082788671023964,0.1830065359477124,0.12200435729847495,0.006535947712418301
Quercus phellos,0.12554112554112554,0.170995670995671,0.1645021645021645,0.12337662337662338,0.006493506493506494
Quercus phellos,0.1172566371681416,0.18141592920353983,0.1902654867256637,0.168141592920354,0.011061946902654867
Quercus phellos,0.1400437636761488,0.1772428884026258,0.16411378555798686,0.1050328227571116,0.0087527352297593
Quercus phellos,0.1223175965665236,0.1759656652360515,0.18240343347639484,0.14377682403433475,0.01072961373390558
Quercus phellos,0.1431818181818182,0.20227272727272727,0.18181818181818182,0.12727272727272726,0.0022727272727272726
Quercus phellos,0.13392857142857142,0.171875,0.18526785714285715,0.13616071428571427,0.006696428571428571

Quercus imbricaria,0.12910284463894967,0.17286652078774617,0.17286652078774617,0.10284463894967177,0.002188183807439825
Quercus imbricaria,0.08714596949891068,0.14596949891067537,0.16993464052287582,0.11982570806100218,0.008714596949891068
Quercus imbricaria,0.11403508771929824,0.15570175438596492,0.16447368421052633,0.1118421052631579,0.0021929824561403508
Quercus imbricaria,0.11764705882352941,0.15250544662309368,0.15468409586056645,0.10675381263616558,0.008714596949891068
Quercus imbricaria,0.1108695652173913,0.15869565217391304,0.16304347826086957,0.12173913043478261,0.008695652173913044
Quercus imbricaria,0.1277056277056277,0.18614718614718614,0.18181818181818182,0.11688311688311688,0.008658008658008658
Quercus imbricaria,0.09821428571428571,0.14955357142857142,0.16071428571428573,0.11607142857142858,0.004464285714285714
Quercus imbricaria,0.10940919037199125,0.16630196936542668,0.17286652078774617,0.13347921225382933,0.010940919037199124
Quercus imbricaria,0.09417040358744394,0.14798206278026907,0.1412556053811659,0.1031390134529148,0.008968609865470852
Quercus imbricaria,0.1010989010989011,0.15384615384615385,0.15824175824175823,0.1076923076923077,0.008791208791208791
Quercus imbricaria,0.0945054945054945,0.16483516483516483,0.16923076923076924,0.1054945054945055,0.008791208791208791
Quercus imbricaria,0.12638580931263857,0.19290465631929046,0.19955654101995565,0.14412416851441243,0.011086474501108648
Quercus imbricaria,0.1193058568329718,0.14967462039045554,0.14316702819956617,0.11496746203904555,0.008676789587852495
Quercus imbricaria,0.11283185840707964,0.15265486725663716,0.1592920353982301,0.1084070796460177,0.008849557522123894
Quercus imbricaria,0.11328976034858387,0.1568627450980392,0.15904139433551198,0.11546840958605664,0.008714596949891068
Quercus imbricaria,0.11713665943600868,0.15835140997830802,0.15835140997830802,0.11279826464208242,0.008676789587852495
Quercus imbricaria,0.0962800875273523,0.1487964989059081,0.15536105032822758,0.10940919037199125,0.00437636761487965
Quercus imbricaria,0.1197339246119734,0.1574279379157428,0.14412416851441243,0.10199556541019955,0.0066518847006651885
Quercus imbricaria,0.08333333333333333,0.1513157894736842,0.17105263157894737,0.12719298245614036,0.008771929824561403

Quercus nigra,0.08791208791208792,0.14725274725274726,0.22197802197802197,0.367032967032967,0.008791208791208791
Quercus nigra,0.08450704225352113,0.1431924882629108,0.20422535211267606,0.4295774647887324,0.05868544600938967
Quercus nigra,0.12445414847161572,0.19213973799126638,0.2663755458515284,0.43231441048034935,0.017467248908296942
Quercus nigra,0.0696629213483146,0.11685393258426967,0.16853932584269662,0.35730337078651686,0.008988764044943821
Quercus nigra,0.06306306306306306,0.20045045045045046,0.31981981981981983,0.39414414414414417,0.02252252252252252
Quercus nigra,0.07974137931034483,0.22844827586206898,0.3728448275862069,0.22629310344827586,0.0021551724137931034
Quercus nigra,0.08459869848156182,0.1648590021691974,0.210412147505423,0.3492407809110629,0.02386117136659436
Quercus nigra,0.07061503416856492,0.13211845102505695,0.255125284738041,0.4624145785876993,0.02733485193621868
Quercus nigra,0.08149779735682819,0.14096916299559473,0.20044052863436124,0.36123348017621143,0.024229074889867842
Quercus nigra,0.10755148741418764,0.2471395881006865,0.32265446224256294,0.32036613272311215,0.009153318077803204
Quercus nigra,0.09468822170900693,0.23787528868360278,0.394919168591224,0.3394919168591224,0.011547344110854504
Quercus nigra,0.12195121951219512,0.17960088691796008,0.25942350332594233,0.49002217294900224,0.03325942350332594
Quercus nigra,0.09750566893424037,0.23809523809523808,0.3877551020408163,0.3310657596371882,0.024943310657596373
Quercus nigra,0.07589285714285714,0.13169642857142858,0.20535714285714285,0.36607142857142855,0.026785714285714284
Quercus nigra,0.08666666666666667,0.14444444444444443,0.19555555555555557,0.39555555555555555,0.024444444444444446
