num sections,num hidden neurons,right,wrong,percent
130,89,18,12,0.6
100,69,13,17,0.43333333333333335
70,49,14,16,0.4666666666666667
40,29,14,16,0.4666666666666667
140,96,19,11,0.6333333333333333
110,76,16,14,0.5333333333333333
80,56,16,14,0.5333333333333333
50,36,14,16,0.4666666666666667
150,102,17,13,0.5666666666666667
120,82,15,15,0.5
90,62,16,14,0.5333333333333333
60,42,17,13,0.5666666666666667
30,22,16,14,0.5333333333333333
