num sections,num hidden neurons,right,wrong,percent
130,89,24,6,0.8
100,69,25,5,0.8333333333333334
70,49,23,7,0.7666666666666667
40,29,23,7,0.7666666666666667
140,96,23,7,0.7666666666666667
110,76,23,7,0.7666666666666667
80,56,26,4,0.8666666666666667
50,36,23,7,0.7666666666666667
150,102,25,5,0.8333333333333334
120,82,20,10,0.6666666666666666
90,62,23,7,0.7666666666666667
60,42,25,5,0.8333333333333334
30,22,22,8,0.7333333333333333
