num sections,num hidden neurons,right,wrong,percent
130,89,13,17,0.43333333333333335
100,69,17,13,0.5666666666666667
70,49,13,17,0.43333333333333335
40,29,17,13,0.5666666666666667
140,96,14,16,0.4666666666666667
110,76,14,16,0.4666666666666667
80,56,16,14,0.5333333333333333
50,36,14,16,0.4666666666666667
150,102,16,14,0.5333333333333333
120,82,14,16,0.4666666666666667
90,62,15,15,0.5
60,42,13,17,0.43333333333333335
30,22,14,16,0.4666666666666667
