num sections,num hidden neurons,right,wrong,percent
130,89,17,13,0.5666666666666667
100,69,19,11,0.6333333333333333
70,49,17,13,0.5666666666666667
40,29,20,10,0.6666666666666666
140,96,19,11,0.6333333333333333
110,76,19,11,0.6333333333333333
80,56,19,11,0.6333333333333333
50,36,19,11,0.6333333333333333
150,102,17,13,0.5666666666666667
120,82,18,12,0.6
90,62,20,10,0.6666666666666666
60,42,20,10,0.6666666666666666
30,22,19,11,0.6333333333333333
