num sections,num hidden neurons,right,wrong,percent
130,89,21,9,0.7
100,69,20,10,0.6666666666666666
70,49,16,14,0.5333333333333333
40,29,16,14,0.5333333333333333
140,96,19,11,0.6333333333333333
110,76,19,11,0.6333333333333333
80,56,16,14,0.5333333333333333
50,36,13,17,0.43333333333333335
150,102,20,10,0.6666666666666666
120,82,19,11,0.6333333333333333
90,62,17,13,0.5666666666666667
60,42,17,13,0.5666666666666667
30,22,11,19,0.36666666666666664
