num sections,num hidden neurons,right,wrong,percent
130,89,23,7,0.7666666666666667
100,69,23,7,0.7666666666666667
70,49,22,8,0.7333333333333333
40,29,23,7,0.7666666666666667
140,96,23,7,0.7666666666666667
110,76,22,8,0.7333333333333333
80,56,19,11,0.6333333333333333
50,36,23,7,0.7666666666666667
150,102,21,9,0.7
120,82,21,9,0.7
90,62,24,6,0.8
60,42,19,11,0.6333333333333333
30,22,21,9,0.7
