num sections,num hidden neurons,right,wrong,percent
130,89,19,11,0.6333333333333333
100,69,20,10,0.6666666666666666
70,49,19,11,0.6333333333333333
40,29,19,11,0.6333333333333333
140,96,18,12,0.6
110,76,17,13,0.5666666666666667
80,56,18,12,0.6
50,36,19,11,0.6333333333333333
150,102,18,12,0.6
120,82,18,12,0.6
90,62,20,10,0.6666666666666666
60,42,19,11,0.6333333333333333
30,22,18,12,0.6
