num sections,num hidden neurons,right,wrong,percent
130,89,10,20,0.3333333333333333
100,69,13,17,0.43333333333333335
70,49,10,20,0.3333333333333333
40,29,11,19,0.36666666666666664
140,96,12,18,0.4
110,76,10,20,0.3333333333333333
80,56,14,16,0.4666666666666667
50,36,11,19,0.36666666666666664
150,102,12,18,0.4
120,82,13,17,0.43333333333333335
90,62,9,21,0.3
60,42,12,18,0.4
30,22,11,19,0.36666666666666664
