num sections,num hidden neurons,right,wrong,percent
130,89,12,18,0.4
100,69,9,21,0.3
70,49,13,17,0.43333333333333335
40,29,8,22,0.26666666666666666
140,96,13,17,0.43333333333333335
110,76,10,20,0.3333333333333333
80,56,12,18,0.4
50,36,11,19,0.36666666666666664
150,102,13,17,0.43333333333333335
120,82,12,18,0.4
90,62,12,18,0.4
60,42,11,19,0.36666666666666664
30,22,10,20,0.3333333333333333
